,id,y,x1
2997,2997,1,0
2998,2998,4,0
2999,2999,0,0
3000,3000,6,0
3001,3001,9,0
3002,3002,8,0
3003,3003,1,0
3004,3004,2,0
3005,3005,9,0
3006,3006,9,0
3007,3007,5,0
3008,3008,9,0
3009,3009,7,0
3010,3010,3,0
3011,3011,7,0
3012,3012,8,0
3013,3013,0,0
3014,3014,1,0
3015,3015,3,0
3016,3016,0,0
3017,3017,4,0
3018,3018,6,0
3019,3019,1,0
3020,3020,0,0
3021,3021,2,0
3022,3022,5,0
3023,3023,8,0
3024,3024,4,0
3025,3025,4,0
3026,3026,1,0
3027,3027,1,0
3028,3028,5,0
3029,3029,4,0
3030,3030,6,0
3031,3031,6,0
3032,3032,0,0
3033,3033,6,0
3034,3034,9,0
3035,3035,2,0
3036,3036,6,0
3037,3037,2,0
3038,3038,7,0
3039,3039,1,0
3040,3040,7,0
3041,3041,9,0
3042,3042,4,0
3043,3043,0,0
3044,3044,0,0
3045,3045,3,0
3046,3046,8,0
3047,3047,2,0
3048,3048,2,0
3049,3049,3,0
3050,3050,1,0
3051,3051,6,0
3052,3052,0,0
3053,3053,5,0
3054,3054,7,0
3055,3055,7,0
3056,3056,9,0
3057,3057,2,0
3058,3058,6,0
3059,3059,7,0
3060,3060,9,0
3061,3061,7,0
3062,3062,8,0
3063,3063,6,0
3064,3064,8,0
3065,3065,8,0
3066,3066,4,0
3067,3067,6,0
3068,3068,8,0
3069,3069,4,0
3070,3070,1,0
3071,3071,2,0
3072,3072,8,0
3073,3073,1,0
3074,3074,3,0
3075,3075,9,0
3076,3076,4,0
3077,3077,0,0
3078,3078,3,0
3079,3079,7,0
3080,3080,3,0
3081,3081,2,0
3082,3082,3,0
3083,3083,3,0
3084,3084,7,0
3085,3085,3,0
3086,3086,4,0
3087,3087,0,0
3088,3088,6,0
3089,3089,2,0
3090,3090,0,0
3091,3091,8,0
3092,3092,1,0
3093,3093,5,0
3094,3094,3,0
3095,3095,5,0
3096,3096,4,0
3097,3097,1,0
3098,3098,7,0
3099,3099,1,0
3100,3100,5,0
3101,3101,7,0
3102,3102,5,0
3103,3103,7,0
3104,3104,3,0
3105,3105,2,0
3106,3106,2,0
3107,3107,7,0
3108,3108,3,0
3109,3109,7,0
3110,3110,3,0
3111,3111,7,0
3112,3112,8,0
3113,3113,5,0
3114,3114,4,0
3115,3115,5,0
3116,3116,2,0
3117,3117,5,0
3118,3118,6,0
3119,3119,5,0
3120,3120,3,0
3121,3121,6,0
3122,3122,7,0
3123,3123,4,0
3124,3124,1,0
3125,3125,7,0
3126,3126,1,0
3127,3127,5,0
3128,3128,2,0
3129,3129,3,0
3130,3130,6,0
3131,3131,3,0
3132,3132,1,0
3133,3133,4,0
3134,3134,2,0
3135,3135,6,0
3136,3136,7,0
3137,3137,4,0
3138,3138,3,0
3139,3139,8,0
3140,3140,0,0
3141,3141,6,0
3142,3142,2,0
3143,3143,1,0
3144,3144,6,0
3145,3145,5,0
3146,3146,3,0
3147,3147,9,0
3148,3148,1,0
3149,3149,9,0
3150,3150,3,0
3151,3151,2,0
3152,3152,1,0
3153,3153,8,0
3154,3154,4,0
3155,3155,4,0
3156,3156,6,0
3157,3157,5,0
3158,3158,8,0
3159,3159,6,0
3160,3160,9,0
3161,3161,7,0
3162,3162,7,0
3163,3163,8,0
3164,3164,6,0
3165,3165,9,0
3166,3166,7,0
3167,3167,3,0
3168,3168,9,0
3169,3169,4,0
3170,3170,0,0
3171,3171,5,0
3172,3172,4,0
3173,3173,6,0
3174,3174,4,0
3175,3175,1,0
3176,3176,2,0
3177,3177,3,0
3178,3178,0,0
3179,3179,0,0
3180,3180,2,0
3181,3181,6,0
3182,3182,6,0
3183,3183,5,0
3184,3184,7,0
3185,3185,0,0
3186,3186,8,0
3187,3187,6,0
3188,3188,4,0
3189,3189,7,0
3190,3190,9,0
3191,3191,0,0
3192,3192,7,0
3193,3193,3,0
3194,3194,4,0
3195,3195,2,0
3196,3196,1,0
3197,3197,8,0
3198,3198,8,0
3199,3199,5,0
3200,3200,9,0
3201,3201,2,0
3202,3202,7,0
3203,3203,1,0
3204,3204,8,0
3205,3205,8,0
3206,3206,8,0
3207,3207,2,0
3208,3208,7,0
3209,3209,6,0
3210,3210,0,0
3211,3211,1,0
3212,3212,2,0
3213,3213,7,0
3214,3214,1,0
3215,3215,0,0
3216,3216,8,0
3217,3217,3,0
3218,3218,6,0
3219,3219,0,0
3220,3220,5,0
3221,3221,3,0
3222,3222,6,0
3223,3223,2,0
3224,3224,8,0
3225,3225,7,0
3226,3226,0,0
3227,3227,1,0
3228,3228,4,0
3229,3229,2,0
3230,3230,1,0
3231,3231,1,0
3232,3232,4,0
3233,3233,4,0
3234,3234,4,0
3235,3235,4,0
3236,3236,7,0
3237,3237,1,0
3238,3238,6,0
3239,3239,2,0
3240,3240,9,0
3241,3241,9,0
3242,3242,0,0
3243,3243,0,0
3244,3244,1,0
3245,3245,8,0
3246,3246,8,0
3247,3247,4,0
3248,3248,3,0
3249,3249,4,0
3250,3250,2,0
3251,3251,0,0
3252,3252,6,0
3253,3253,1,0
3254,3254,6,0
3255,3255,1,0
3256,3256,2,0
3257,3257,2,0
3258,3258,2,0
3259,3259,1,0
3260,3260,2,0
3261,3261,3,0
3262,3262,7,0
3263,3263,8,0
3264,3264,1,0
3265,3265,0,0
3266,3266,0,0
3267,3267,2,0
3268,3268,1,0
3269,3269,6,0
3270,3270,6,0
3271,3271,0,0
3272,3272,1,0
3273,3273,6,0
3274,3274,2,0
3275,3275,5,0
3276,3276,1,0
3277,3277,7,0
3278,3278,4,0
3279,3279,8,0
3280,3280,2,0
3281,3281,1,0
3282,3282,4,0
3283,3283,3,0
3284,3284,8,0
3285,3285,3,0
3286,3286,9,0
3287,3287,9,0
3288,3288,4,0
3289,3289,8,0
3290,3290,3,0
3291,3291,4,0
3292,3292,7,0
3293,3293,2,0
3294,3294,7,0
3295,3295,5,0
3296,3296,7,0
3297,3297,0,0
3298,3298,4,0
3299,3299,3,0
3300,3300,3,0
3301,3301,2,0
3302,3302,6,0
3303,3303,7,0
3304,3304,6,0
3305,3305,0,0
3306,3306,0,0
3307,3307,6,0
3308,3308,7,0
3309,3309,7,0
3310,3310,0,0
3311,3311,5,0
3312,3312,5,0
3313,3313,8,0
3314,3314,1,0
3315,3315,0,0
3316,3316,7,0
3317,3317,0,0
3318,3318,2,0
3319,3319,8,0
3320,3320,1,0
3321,3321,5,0
3322,3322,0,0
3323,3323,8,0
3324,3324,8,0
3325,3325,0,0
3326,3326,3,0
3327,3327,2,0
3328,3328,7,0
3329,3329,7,0
3330,3330,2,0
3331,3331,6,0
3332,3332,4,0
3333,3333,7,0
3334,3334,5,0
3335,3335,5,0
3336,3336,5,0
3337,3337,2,0
3338,3338,9,0
3339,3339,2,0
3340,3340,8,0
3341,3341,4,0
3342,3342,6,0
3343,3343,8,0
3344,3344,6,0
3345,3345,5,0
3346,3346,0,0
3347,3347,0,0
3348,3348,8,0
3349,3349,7,0
3350,3350,6,0
3351,3351,1,0
3352,3352,7,0
3353,3353,1,0
3354,3354,1,0
3355,3355,2,0
3356,3356,7,0
3357,3357,4,0
3358,3358,0,0
3359,3359,0,0
3360,3360,7,0
3361,3361,7,0
3362,3362,6,0
3363,3363,3,0
3364,3364,8,0
3365,3365,6,0
3366,3366,4,0
3367,3367,2,0
3368,3368,0,0
3369,3369,9,0
3370,3370,4,0
3371,3371,0,0
3372,3372,5,0
3373,3373,7,0
3374,3374,8,0
3375,3375,2,0
3376,3376,7,0
3377,3377,4,0
3378,3378,7,0
3379,3379,1,0
3380,3380,1,0
3381,3381,3,0
3382,3382,6,0
3383,3383,6,0
3384,3384,2,0
3385,3385,9,0
3386,3386,1,0
3387,3387,9,0
3388,3388,4,0
3389,3389,8,0
3390,3390,3,0
3391,3391,6,0
3392,3392,9,0
3393,3393,5,0
3394,3394,9,0
3395,3395,6,0
3396,3396,2,0
3397,3397,4,0
3398,3398,6,0
3399,3399,7,0
3400,3400,7,0
3401,3401,0,0
3402,3402,6,0
3403,3403,6,0
3404,3404,9,0
3405,3405,4,0
3406,3406,8,0
3407,3407,3,0
3408,3408,5,0
3409,3409,3,0
3410,3410,4,0
3411,3411,9,0
3412,3412,0,0
3413,3413,0,0
3414,3414,5,0
3415,3415,2,0
3416,3416,5,0
3417,3417,0,0
3418,3418,7,0
3419,3419,1,0
3420,3420,1,0
3421,3421,1,0
3422,3422,6,0
3423,3423,7,0
3424,3424,6,0
3425,3425,7,0
3426,3426,9,0
3427,3427,6,0
3428,3428,6,0
3429,3429,4,0
3430,3430,1,0
3431,3431,4,0
3432,3432,3,0
3433,3433,1,0
3434,3434,1,0
3435,3435,2,0
3436,3436,2,0
3437,3437,4,0
3438,3438,1,0
3439,3439,0,0
3440,3440,8,0
3441,3441,7,0
3442,3442,6,0
3443,3443,3,0
3444,3444,4,0
3445,3445,0,0
3446,3446,0,0
3447,3447,6,0
3448,3448,3,0
3449,3449,3,0
3450,3450,0,0
3451,3451,7,0
3452,3452,1,0
3453,3453,7,0
3454,3454,1,0
3455,3455,1,0
3456,3456,3,0
3457,3457,1,0
3458,3458,0,0
3459,3459,9,0
3460,3460,9,0
3461,3461,7,0
3462,3462,5,0
3463,3463,4,0
3464,3464,1,0
3465,3465,4,0
3466,3466,8,0
3467,3467,9,0
3468,3468,5,0
3469,3469,3,0
3470,3470,5,0
3471,3471,1,0
3472,3472,9,0
3473,3473,8,0
3474,3474,2,0
3475,3475,3,0
3476,3476,3,0
3477,3477,9,0
3478,3478,9,0
3479,3479,0,0
3480,3480,1,0
3481,3481,0,0
3482,3482,2,0
3483,3483,9,0
3484,3484,3,0
3485,3485,9,0
3486,3486,3,0
3487,3487,3,0
3488,3488,6,0
3489,3489,2,0
3490,3490,4,0
3491,3491,9,0
3492,3492,8,0
3493,3493,3,0
3494,3494,7,0
3495,3495,4,0
3496,3496,0,0
3497,3497,4,0
3498,3498,7,0
3499,3499,8,0
3500,3500,4,0
3501,3501,9,0
3502,3502,8,0
3503,3503,9,0
3504,3504,9,0
3505,3505,7,0
3506,3506,5,0
3507,3507,9,0
3508,3508,2,0
3509,3509,8,0
3510,3510,2,0
3511,3511,2,0
3512,3512,0,0
3513,3513,2,0
3514,3514,2,0
3515,3515,3,0
3516,3516,8,0
3517,3517,4,0
3518,3518,6,0
3519,3519,8,0
3520,3520,6,0
3521,3521,8,0
3522,3522,2,0
3523,3523,4,0
3524,3524,6,0
3525,3525,7,0
3526,3526,9,0
3527,3527,3,0
3528,3528,3,0
3529,3529,9,0
3530,3530,4,0
3531,3531,3,0
3532,3532,1,0
3533,3533,4,0
3534,3534,4,0
3535,3535,7,0
3536,3536,0,0
3537,3537,5,0
3538,3538,9,0
3539,3539,6,0
3540,3540,0,0
3541,3541,4,0
3542,3542,4,0
3543,3543,4,0
3544,3544,4,0
3545,3545,6,0
3546,3546,1,0
3547,3547,2,0
3548,3548,3,0
3549,3549,3,0
3550,3550,6,0
3551,3551,4,0
3552,3552,5,0
3553,3553,9,0
3554,3554,6,0
3555,3555,8,0
3556,3556,5,0
3557,3557,6,0
3558,3558,5,0
3559,3559,8,0
3560,3560,6,0
3561,3561,4,0
3562,3562,1,0
3563,3563,8,0
3564,3564,6,0
3565,3565,5,0
3566,3566,2,0
3567,3567,8,0
3568,3568,4,0
3569,3569,5,0
3570,3570,5,0
3571,3571,4,0
3572,3572,7,0
3573,3573,7,0
3574,3574,0,0
3575,3575,7,0
3576,3576,8,0
3577,3577,2,0
3578,3578,2,0
3579,3579,3,0
3580,3580,7,0
3581,3581,0,0
3582,3582,1,0
3583,3583,8,0
3584,3584,0,0
3585,3585,7,0
3586,3586,1,0
3587,3587,9,0
3588,3588,8,0
3589,3589,7,0
3590,3590,5,0
3591,3591,5,0
3592,3592,9,0
3593,3593,1,0
3594,3594,7,0
3595,3595,5,0
3596,3596,4,0
3597,3597,9,0
3598,3598,1,0
3599,3599,2,0
3600,3600,2,0
3601,3601,1,0
3602,3602,6,0
3603,3603,6,0
3604,3604,7,0
3605,3605,1,0
3606,3606,1,0
3607,3607,4,0
3608,3608,0,0
3609,3609,7,0
3610,3610,4,0
3611,3611,2,0
3612,3612,4,0
3613,3613,0,0
3614,3614,6,0
3615,3615,4,0
3616,3616,7,0
3617,3617,6,0
3618,3618,9,0
3619,3619,5,0
3620,3620,3,0
3621,3621,4,0
3622,3622,6,0
3623,3623,5,0
3624,3624,0,0
3625,3625,1,0
3626,3626,8,0
3627,3627,8,0
3628,3628,2,0
3629,3629,8,0
3630,3630,3,0
3631,3631,5,0
3632,3632,7,0
3633,3633,8,0
3634,3634,0,0
3635,3635,8,0
3636,3636,5,0
3637,3637,7,0
3638,3638,1,0
3639,3639,1,0
3640,3640,0,0
3641,3641,1,0
3642,3642,3,0
3643,3643,7,0
3644,3644,8,0
3645,3645,5,0
3646,3646,0,0
3647,3647,7,0
3648,3648,1,0
3649,3649,1,0
3650,3650,0,0
3651,3651,1,0
3652,3652,1,0
3653,3653,4,0
3654,3654,5,0
3655,3655,2,0
3656,3656,7,0
3657,3657,6,0
3658,3658,2,0
3659,3659,3,0
3660,3660,0,0
3661,3661,2,0
3662,3662,8,0
3663,3663,5,0
3664,3664,9,0
3665,3665,6,0
3666,3666,9,0
3667,3667,7,0
3668,3668,2,0
3669,3669,1,0
3670,3670,3,0
3671,3671,6,0
3672,3672,4,0
3673,3673,1,0
3674,3674,8,0
3675,3675,2,0
3676,3676,4,0
3677,3677,0,0
3678,3678,5,0
3679,3679,1,0
3680,3680,0,0
3681,3681,2,0
3682,3682,2,0
3683,3683,6,0
3684,3684,4,0
3685,3685,4,0
3686,3686,3,0
3687,3687,9,0
3688,3688,6,0
3689,3689,1,0
3690,3690,6,0
3691,3691,5,0
3692,3692,7,0
3693,3693,9,0
3694,3694,2,0
3695,3695,0,0
3696,3696,2,0
3697,3697,6,0
3698,3698,0,0
3699,3699,1,0
3700,3700,4,0
3701,3701,3,0
3702,3702,5,0
3703,3703,2,0
3704,3704,8,0
3705,3705,8,0
3706,3706,0,0
3707,3707,8,0
3708,3708,8,0
3709,3709,9,0
3710,3710,0,0
3711,3711,9,0
3712,3712,6,0
3713,3713,7,0
3714,3714,6,0
3715,3715,3,0
3716,3716,9,0
3717,3717,3,0
3718,3718,4,0
3719,3719,7,0
3720,3720,7,0
3721,3721,7,0
3722,3722,4,0
3723,3723,9,0
3724,3724,0,0
3725,3725,6,0
3726,3726,4,0
3727,3727,8,0
3728,3728,4,0
3729,3729,2,0
3730,3730,7,0
3731,3731,2,0
3732,3732,8,0
3733,3733,1,0
3734,3734,0,0
3735,3735,0,0
3736,3736,7,0
3737,3737,8,0
3738,3738,3,0
3739,3739,3,0
3740,3740,3,0
3741,3741,1,0
3742,3742,3,0
3743,3743,7,0
3744,3744,6,0
3745,3745,1,0
3746,3746,3,0
3747,3747,1,0
3748,3748,6,0
3749,3749,6,0
3750,3750,5,0
3751,3751,7,0
3752,3752,4,0
3753,3753,7,0
3754,3754,5,0
3755,3755,9,0
3756,3756,5,0
3757,3757,8,0
3758,3758,4,0
3759,3759,9,0
3760,3760,9,0
3761,3761,1,0
3762,3762,6,0
3763,3763,5,0
3764,3764,0,0
3765,3765,1,0
3766,3766,3,0
3767,3767,7,0
3768,3768,0,0
3769,3769,3,0
3770,3770,4,0
3771,3771,8,0
3772,3772,2,0
3773,3773,2,0
3774,3774,0,0
3775,3775,2,0
3776,3776,5,0
3777,3777,1,0
3778,3778,5,0
3779,3779,1,0
3780,3780,4,0
3781,3781,8,0
3782,3782,8,0
3783,3783,9,0
3784,3784,1,0
3785,3785,2,0
3786,3786,1,0
3787,3787,3,0
3788,3788,5,0
3789,3789,1,0
3790,3790,0,0
3791,3791,9,0
3792,3792,4,0
3793,3793,4,0
3794,3794,8,0
3795,3795,3,0
3796,3796,2,0
3797,3797,5,0
3798,3798,9,0
3799,3799,7,0
3800,3800,6,0
3801,3801,6,0
3802,3802,2,0
3803,3803,0,0
3804,3804,0,0
3805,3805,0,0
3806,3806,5,0
3807,3807,8,0
3808,3808,7,0
3809,3809,1,0
3810,3810,5,0
3811,3811,2,0
3812,3812,3,0
3813,3813,8,0
3814,3814,5,0
3815,3815,1,0
3816,3816,8,0
3817,3817,2,0
3818,3818,0,0
3819,3819,4,0
3820,3820,9,0
3821,3821,9,0
3822,3822,6,0
3823,3823,2,0
3824,3824,3,0
3825,3825,3,0
3826,3826,5,0
3827,3827,6,0
3828,3828,4,0
3829,3829,8,0
3830,3830,0,0
3831,3831,9,0
3832,3832,2,0
3833,3833,8,0
3834,3834,3,0
3835,3835,6,0
3836,3836,7,0
3837,3837,5,0
3838,3838,7,0
3839,3839,2,0
3840,3840,9,0
3841,3841,4,0
3842,3842,9,0
3843,3843,1,0
3844,3844,2,0
3845,3845,8,0
3846,3846,6,0
3847,3847,0,0
3848,3848,7,0
3849,3849,0,0
3850,3850,9,0
3851,3851,1,0
3852,3852,1,0
3853,3853,6,0
3854,3854,7,0
3855,3855,5,0
3856,3856,9,0
3857,3857,9,0
3858,3858,1,0
3859,3859,9,0
3860,3860,5,0
3861,3861,9,0
3862,3862,2,0
3863,3863,5,0
3864,3864,0,0
3865,3865,4,0
3866,3866,1,0
3867,3867,0,0
3868,3868,8,0
3869,3869,9,0
3870,3870,0,0
3871,3871,8,0
3872,3872,9,0
3873,3873,8,0
3874,3874,9,0
3875,3875,4,0
3876,3876,2,0
3877,3877,5,0
3878,3878,7,0
3879,3879,9,0
3880,3880,8,0
3881,3881,9,0
3882,3882,8,0
3883,3883,0,0
3884,3884,9,0
3885,3885,9,0
3886,3886,6,0
3887,3887,8,0
3888,3888,9,0
3889,3889,9,0
3890,3890,5,0
3891,3891,9,0
3892,3892,8,0
3893,3893,5,0
3894,3894,1,0
3895,3895,0,0
3896,3896,3,0
3897,3897,3,0
3898,3898,5,0
3899,3899,2,0
3900,3900,1,0
3901,3901,6,0
3902,3902,5,0
3903,3903,0,0
3904,3904,2,0
3905,3905,8,0
3906,3906,1,0
3907,3907,5,0
3908,3908,6,0
3909,3909,2,0
3910,3910,3,0
3911,3911,0,0
3912,3912,2,0
3913,3913,2,0
3914,3914,6,0
3915,3915,4,0
3916,3916,3,0
3917,3917,5,0
3918,3918,5,0
3919,3919,1,0
3920,3920,7,0
3921,3921,2,0
3922,3922,1,0
3923,3923,6,0
3924,3924,9,0
3925,3925,1,0
3926,3926,9,0
3927,3927,9,0
3928,3928,5,0
3929,3929,5,0
3930,3930,1,0
3931,3931,6,0
3932,3932,2,0
3933,3933,2,0
3934,3934,8,0
3935,3935,6,0
3936,3936,7,0
3937,3937,1,0
3938,3938,4,0
3939,3939,6,0
3940,3940,0,0
3941,3941,4,0
3942,3942,0,0
3943,3943,3,0
3944,3944,3,0
3945,3945,2,0
3946,3946,2,0
3947,3947,3,0
3948,3948,6,0
3949,3949,8,0
3950,3950,9,0
3951,3951,8,0
3952,3952,5,0
3953,3953,3,0
3954,3954,8,0
3955,3955,5,0
3956,3956,4,0
3957,3957,5,0
3958,3958,2,0
3959,3959,0,0
3960,3960,5,0
3961,3961,6,0
3962,3962,3,0
3963,3963,2,0
3964,3964,8,0
3965,3965,3,0
3966,3966,9,0
3967,3967,9,0
3968,3968,5,0
3969,3969,7,0
3970,3970,9,0
3971,3971,4,0
3972,3972,6,0
3973,3973,7,0
3974,3974,1,0
3975,3975,3,0
3976,3976,7,0
3977,3977,3,0
3978,3978,6,0
3979,3979,6,0
3980,3980,0,0
3981,3981,9,0
3982,3982,0,0
3983,3983,1,0
3984,3984,9,0
3985,3985,9,0
3986,3986,2,0
3987,3987,8,0
3988,3988,8,0
3989,3989,0,0
3990,3990,1,0
3991,3991,6,0
3992,3992,9,0
3993,3993,7,0
3994,3994,5,0
3995,3995,3,0
3996,3996,4,0
3997,3997,7,0
3998,3998,4,0
3999,3999,9,0
4000,4000,9,0
4001,4001,4,0
4002,4002,3,0
4003,4003,6,0
4004,4004,3,0
4005,4005,1,0
4006,4006,1,0
4007,4007,7,0
4008,4008,6,0
4009,4009,9,0
4010,4010,1,0
4011,4011,8,0
4012,4012,4,0
4013,4013,1,0
4014,4014,1,0
4015,4015,9,0
4016,4016,9,0
4017,4017,4,0
4018,4018,3,0
4019,4019,6,0
4020,4020,8,0
4021,4021,1,0
4022,4022,6,0
4023,4023,0,0
4024,4024,4,0
4025,4025,1,0
4026,4026,3,0
4027,4027,7,0
4028,4028,7,0
4029,4029,4,0
4030,4030,9,0
4031,4031,5,0
4032,4032,1,0
4033,4033,0,0
4034,4034,0,0
4035,4035,1,0
4036,4036,1,0
4037,4037,6,0
4038,4038,2,0
4039,4039,1,0
4040,4040,9,0
4041,4041,8,0
4042,4042,4,0
4043,4043,0,0
4044,4044,3,0
4045,4045,6,0
4046,4046,4,0
4047,4047,9,0
4048,4048,0,0
4049,4049,7,0
4050,4050,1,0
4051,4051,6,0
4052,4052,5,0
4053,4053,7,0
4054,4054,5,0
4055,4055,2,0
4056,4056,5,0
4057,4057,1,0
4058,4058,8,0
4059,4059,5,0
4060,4060,4,0
4061,4061,7,0
4062,4062,0,0
4063,4063,6,0
4064,4064,7,0
4065,4065,0,0
4066,4066,2,0
4067,4067,5,0
4068,4068,8,0
4069,4069,1,0
4070,4070,0,0
4071,4071,4,0
4072,4072,5,0
4073,4073,7,0
4074,4074,1,0
4075,4075,8,0
4076,4076,5,0
4077,4077,1,0
4078,4078,9,0
4079,4079,0,0
4080,4080,0,0
4081,4081,6,0
4082,4082,0,0
4083,4083,7,0
4084,4084,3,0
4085,4085,1,0
4086,4086,8,0
4087,4087,3,0
4088,4088,9,0
4089,4089,7,0
4090,4090,0,0
4091,4091,0,0
4092,4092,8,0
4093,4093,9,0
4094,4094,5,0
4095,4095,9,0
4096,4096,8,0
4097,4097,3,0
4098,4098,2,0
4099,4099,7,0
4100,4100,2,0
4101,4101,9,0
4102,4102,7,0
4103,4103,2,0
4104,4104,1,0
4105,4105,1,0
4106,4106,3,0
4107,4107,7,0
4108,4108,5,0
4109,4109,3,0
4110,4110,1,0
4111,4111,9,0
4112,4112,8,0
4113,4113,2,0
4114,4114,2,0
4115,4115,2,0
4116,4116,8,0
4117,4117,8,0
4118,4118,5,0
4119,4119,7,0
4120,4120,3,0
4121,4121,8,0
4122,4122,9,0
4123,4123,8,0
4124,4124,8,0
4125,4125,6,0
4126,4126,8,0
4127,4127,2,0
4128,4128,3,0
4129,4129,9,0
4130,4130,7,0
4131,4131,5,0
4132,4132,6,0
4133,4133,2,0
4134,4134,9,0
4135,4135,2,0
4136,4136,8,0
4137,4137,8,0
4138,4138,1,0
4139,4139,6,0
4140,4140,8,0
4141,4141,8,0
4142,4142,7,0
4143,4143,9,0
4144,4144,1,0
4145,4145,8,0
4146,4146,0,0
4147,4147,1,0
4148,4148,7,0
4149,4149,2,0
4150,4150,0,0
4151,4151,7,0
4152,4152,5,0
4153,4153,1,0
4154,4154,9,0
4155,4155,0,0
4156,4156,2,0
4157,4157,0,0
4158,4158,9,0
4159,4159,8,0
4160,4160,6,0
4161,4161,2,0
4162,4162,3,0
4163,4163,9,0
4164,4164,3,0
4165,4165,8,0
4166,4166,0,0
4167,4167,2,0
4168,4168,1,0
4169,4169,1,0
4170,4170,1,0
4171,4171,1,0
4172,4172,4,0
4173,4173,2,0
4174,4174,9,0
4175,4175,7,0
4176,4176,2,0
4177,4177,5,0
4178,4178,1,0
4179,4179,1,0
4180,4180,2,0
4181,4181,1,0
4182,4182,9,0
4183,4183,9,0
4184,4184,9,0
4185,4185,1,0
4186,4186,0,0
4187,4187,2,0
4188,4188,0,0
4189,4189,2,0
4190,4190,1,0
4191,4191,1,0
4192,4192,4,0
4193,4193,6,0
4194,4194,4,0
4195,4195,1,0
4196,4196,5,0
4197,4197,4,0
4198,4198,9,0
4199,4199,7,0
4200,4200,7,0
4201,4201,1,0
4202,4202,5,0
4203,4203,6,0
4204,4204,2,0
4205,4205,2,0
4206,4206,2,0
4207,4207,8,0
4208,4208,0,0
4209,4209,6,0
4210,4210,9,0
4211,4211,6,0
4212,4212,1,0
4213,4213,9,0
4214,4214,7,0
4215,4215,7,0
4216,4216,1,0
4217,4217,4,0
4218,4218,8,0
4219,4219,5,0
4220,4220,3,0
4221,4221,4,0
4222,4222,3,0
4223,4223,4,0
4224,4224,9,0
4225,4225,7,0
4226,4226,5,0
4227,4227,0,0
4228,4228,7,0
4229,4229,4,0
4230,4230,8,0
4231,4231,8,0
4232,4232,1,0
4233,4233,5,0
4234,4234,3,0
4235,4235,9,0
4236,4236,5,0
4237,4237,9,0
4238,4238,7,0
4239,4239,6,0
4240,4240,9,0
4241,4241,0,0
4242,4242,3,0
4243,4243,6,0
4244,4244,3,0
4245,4245,9,0
4246,4246,8,0
4247,4247,2,0
4248,4248,2,0
4249,4249,1,0
4250,4250,2,0
4251,4251,8,0
4252,4252,6,0
4253,4253,8,0
4254,4254,5,0
4255,4255,5,0
4256,4256,3,0
4257,4257,9,0
4258,4258,4,0
4259,4259,9,0
4260,4260,2,0
4261,4261,5,0
4262,4262,1,0
4263,4263,5,0
4264,4264,1,0
4265,4265,4,0
4266,4266,4,0
4267,4267,1,0
4268,4268,4,0
4269,4269,4,0
4270,4270,3,0
4271,4271,5,0
4272,4272,9,0
4273,4273,1,0
4274,4274,2,0
4275,4275,2,0
4276,4276,3,0
4277,4277,3,0
4278,4278,0,0
4279,4279,2,0
4280,4280,9,0
4281,4281,0,0
4282,4282,0,0
4283,4283,9,0
4284,4284,9,0
4285,4285,6,0
4286,4286,0,0
4287,4287,9,0
4288,4288,3,0
4289,4289,2,0
4290,4290,8,0
4291,4291,4,0
4292,4292,1,0
4293,4293,9,0
4294,4294,9,0
4295,4295,7,0
4296,4296,2,0
4297,4297,7,0
4298,4298,9,0
4299,4299,9,0
4300,4300,5,0
4301,4301,9,0
4302,4302,5,0
4303,4303,1,0
4304,4304,1,0
4305,4305,8,0
4306,4306,3,0
4307,4307,5,0
4308,4308,1,0
4309,4309,9,0
4310,4310,5,0
4311,4311,3,0
4312,4312,5,0
4313,4313,4,0
4314,4314,9,0
4315,4315,5,0
4316,4316,9,0
4317,4317,3,0
4318,4318,1,0
4319,4319,9,0
4320,4320,0,0
4321,4321,9,0
4322,4322,7,0
4323,4323,5,0
4324,4324,4,0
4325,4325,9,0
4326,4326,2,0
4327,4327,0,0
4328,4328,1,0
4329,4329,0,0
4330,4330,5,0
4331,4331,1,0
4332,4332,4,0
4333,4333,9,0
4334,4334,3,0
4335,4335,3,0
4336,4336,6,0
4337,4337,1,0
4338,4338,5,0
4339,4339,2,0
4340,4340,5,0
4341,4341,2,0
4342,4342,2,0
4343,4343,0,0
4344,4344,9,0
4345,4345,2,0
4346,4346,6,0
4347,4347,6,0
4348,4348,0,0
4349,4349,1,0
4350,4350,2,0
4351,4351,0,0
4352,4352,3,0
4353,4353,0,0
4354,4354,2,0
4355,4355,5,0
4356,4356,5,0
4357,4357,7,0
4358,4358,9,0
4359,4359,5,0
4360,4360,5,0
4361,4361,0,0
4362,4362,8,0
4363,4363,9,0
4364,4364,5,0
4365,4365,0,0
4366,4366,3,0
4367,4367,2,0
4368,4368,5,0
4369,4369,9,0
4370,4370,0,0
4371,4371,8,0
4372,4372,8,0
4373,4373,4,0
4374,4374,5,0
4375,4375,8,0
4376,4376,8,0
4377,4377,4,0
4378,4378,5,0
4379,4379,4,0
4380,4380,8,0
4381,4381,5,0
4382,4382,4,0
4383,4383,9,0
4384,4384,2,0
4385,4385,2,0
4386,4386,1,0
4387,4387,2,0
4388,4388,6,0
4389,4389,8,0
4390,4390,8,0
4391,4391,7,0
4392,4392,0,0
4393,4393,3,0
4394,4394,6,0
4395,4395,6,0
